star_id,label,catalog_period,recovered_period,period_error,relative_error,recovered_epoch,recovered_depth,recovered_duration,bls_power
175476629,eclipsing_binary,1.14057,0.9283712812461008,0.21219871875389928,0.18604620387516704,1354.80596386494,0.0004469276811235538,0.25,1.1732840245813567e-05
262531275,eclipsing_binary,2.4843369,2.4853932818806195,0.0010563818806192948,0.00042521683778850395,2088.530030365248,0.002797636809959809,0.063,2.7301491404318172e-05
41865539,eclipsing_binary,1.26092,1.716013645917898,0.455093645917898,0.36092190298979954,1354.9601210313372,0.0008135861552731277,0.063,3.426885421841482e-06
55452495,eclipsing_binary,17.7082945,8.842562509733282,8.865731990266719,0.5006541985320335,1496.7114054686747,0.0009888058651693768,0.063,2.4351558475072215e-07
155986102,eclipsing_binary,6.87168,10.615560922619075,3.7438809226190752,0.5448276000365377,1360.6019056516932,0.010835721404817162,0.09,679.7629385603884
69838258,eclipsing_binary,6.73069,6.74462259869193,0.013932598691930309,0.0020700104583527557,1354.547184724119,0.007962720259361603,0.117,0.00012066834521544727
415969574,eclipsing_binary,10.45776,10.22223888586607,0.23552111413393106,0.02252118179552132,2450.5112067900723,0.005770562529162419,0.117,2.381380801777602e-05
382474101,eclipsing_binary,2.6520851,2.652792403837775,0.000707303837775175,0.00026669726313653175,1354.5593235965598,0.00740278318119369,0.14300000000000002,0.00010934184301547424
220016044,eclipsing_binary,0.939966443907959,0.9397003018856855,0.0002661420222734856,0.0002831399184496272,2088.3941842301724,0.0005079780509360079,0.037,4.1846259159895746e-07
13023738,eclipsing_binary,8.0635,4.047018824183532,4.016481175816468,0.4981064272110706,2088.723199781077,0.001207372321666013,0.09,3.547780392325343e-06
9033144,eclipsing_binary,4.7150255,4.720120604590926,0.005095104590925992,0.0010806101877765012,1354.277730829758,0.003241468423409596,0.09,4.873184856595064e-06
77031413,eclipsing_binary,1.38665,1.3859539883333531,0.0006960116666467897,0.000501937523273205,2088.7408658129925,0.01805210367800858,0.09,0.0008771276755869212
139285736,eclipsing_binary,1.55028,1.550913902245503,0.0006339022455028598,0.00040889532568494705,1355.5021979742075,0.0045581982993448105,0.037,4.340391366061616e-05
20892672,eclipsing_binary,3.10926,3.110762830086545,0.0015028300865451705,0.0004833401151866266,1356.494105696647,0.0055735517360762325,0.09,462.04208960822183
220396259,eclipsing_binary,0.91677,0.9170452810232046,0.000275281023204621,0.0003002727218436696,1386.7976655378222,0.0003796803645473838,0.063,2.4766697938920576e-07
207084429,eclipsing_binary,4.89577,4.888256798950011,0.007513201049988538,0.0015346311305450499,1356.0918901065838,0.00026131292901284916,0.117,6.401105866822723e-09
229091748,eclipsing_binary,0.4568,0.9139233670321604,0.4571233670321604,1.0007078963050797,2089.076065909208,0.004078132158287638,0.01,3.285528613409493e-05
167418898,eclipsing_binary,10.9803025,0.5541838737102863,10.426118626289714,0.9495292708274398,1325.6186434853782,0.00010017496161848312,0.25,1.7615299306080201e-07
155995204,eclipsing_binary,9.30734,9.332321644735211,0.02498164473521136,0.0026840799557350825,2065.4757614334153,0.021270727600714377,0.117,0.0007515137416549183
300810086,eclipsing_binary,0.6680065,0.6680060897844651,4.1021553487397e-07,6.140891366685354e-07,1571.2230505432888,0.00039847586341543124,0.037,1.2889206344458748e-07
92359850,eclipsing_binary,4.155,0.7755531742053098,3.3794468257946906,0.8133446030793479,1411.1140138477608,0.0007307924391084064,0.25,2.9859538386736033e-06
271900960,eclipsing_binary,13.45913,0.8045777535585344,12.654552246441465,0.9402206715026502,1325.6712716413867,0.00016639691521766684,0.25,7.606511425432399e-08
250386181,eclipsing_binary,1.470258,1.4715878313802098,0.0013298313802097006,0.0009044884504690337,1412.3636728611966,0.0018339905091277716,0.037,1.9017989305701075e-06
29960109,eclipsing_binary,2.49221,2.4888446814084175,0.0033653185915825112,0.0013503350807446046,1411.6871041745344,0.0018677213591806875,0.063,3.326380896110634e-06
9858404,eclipsing_binary,0.39149,0.7829580246118948,0.3914680246118948,0.9999438673066867,1411.2710983007305,0.00038370389966332327,0.037,4.00909931882487e-08
219379012,eclipsing_binary,1.5464949,1.5459353333527943,0.0005595666472055782,0.00036182896381072987,1410.9546818805482,0.0006825720631784472,0.037,3.937752500611509e-07
219388773,eclipsing_binary,1.57168192465091,1.5697601090725237,0.0019218155783862212,0.001222776408027394,1412.409514308492,0.0005931106440817571,0.063,6.89500116220408e-07
259701242,eclipsing_binary,2.485488701808075,0.7916812331041266,1.6938074687039482,0.6814786434039244,1386.61343275567,3.8597368184709686e-05,0.223,2.6128353219809843e-09
176984236,eclipsing_binary,1.7560902,1.259372986997769,0.49671721300223104,0.28285404303391193,1411.2761972685228,0.0010787516430326302,0.25,9.888513457151436e-06
176778112,eclipsing_binary,1.33679,1.3387469580325966,0.0019569580325966562,0.0014639233032837293,1411.5407874977807,0.0008265892923226395,0.037,3.9966773959073426e-07
167754523,eclipsing_binary,6.7992776,1.7003870454191463,5.098890554580853,0.7499165138633042,1326.312912377767,0.000153400131555365,0.09,2.001014226493815e-08
206466531,eclipsing_binary,1.42744,1.4283131678189072,0.0008731678189071168,0.0006117019411723903,1386.087411901363,0.0003083082327349543,0.063,1.1032743495059173e-07
7624182,eclipsing_binary,1.1096992,0.8597148217169677,0.24998437828303244,0.2252721983426071,1411.268382800259,0.0005636125491378156,0.25,1.0054721878107426e-06
325680697,eclipsing_binary,1.82488,1.825950060562377,0.0010700605623770176,0.000586373110767293,1411.5103402336076,0.0037562245525098376,0.063,6.708793101845906e-06
49899799,eclipsing_binary,7.0114,7.017539489215085,0.006139489215084559,0.0008756438393308838,1413.1847502199316,0.005258226559178992,0.17,4.8070956764907955e-06
339733013,eclipsing_binary,5.62162,5.611719239024729,0.009900760975271261,0.0017611935661377433,1412.7244454716404,0.00044301415689700384,0.117,1.3653379282901305e-07
279251651,eclipsing_binary,0.403842579347559,0.8074771512339821,0.4036345718864231,0.9994849293467966,1354.4737526840433,0.0006416109199957816,0.037,9.370957465889737e-07
408159788,eclipsing_binary,2.300698,0.520872692802276,1.7798253071977241,0.7736023185997136,1438.1106780207344,9.469687974625915e-05,0.223,1.7857646083848625e-07
117979694,eclipsing_binary,1.9784257,0.991538468111772,0.986887231888228,0.4988245107654172,1438.7119136404974,0.000546980095007646,0.09,1.4202128284185341e-06
169532369,eclipsing_binary,3.60364,3.6013479697181956,0.002292030281804358,0.0006360319792777187,1440.3185172052058,0.005210923484127413,0.14300000000000002,8.627499721936415e-05
70914192,eclipsing_binary,0.6090253,0.6096062171029683,0.0005809171029682592,0.0009538472424187619,1438.3242992394173,0.004550680784561963,0.037,5.756734915858576e-05
117979850,eclipsing_binary,0.6333315,12.927593496386596,12.294261996386595,19.412048818646465,1450.7765541242295,0.003368989130455855,0.037,7.904667299191054e-08
459942762,eclipsing_binary,0.58644,0.5862402892826799,0.0001997107173200563,0.0003405475706296574,1438.2581170323851,0.0002516334738867686,0.063,5.426608901028948e-08
38686737,eclipsing_binary,2.24704,2.2458325899445986,0.001207410055401592,0.0005373335834705176,1439.9830550429797,0.019030554918058856,0.09,0.0023108213812052495
188989177,eclipsing_binary,1.17409,1.174083094813751,6.905186249017703e-06,5.881309140711276e-06,1438.2974062953976,0.0026583848280928636,0.063,5.256858804332724e-06
44745077,eclipsing_binary,1.8756,1.8738616053882897,0.0017383946117102145,0.000926847201807536,1411.7148012730208,0.003564618842347781,0.037,3.5884620188179984e-05
143350972,eclipsing_binary,1.0817,1.0819453324078168,0.00024533240781665633,0.00022680263272317308,1438.04912361711,0.00023449111259844047,0.063,1.627458937827798e-08
316916655,eclipsing_binary,2.87436,2.8749941444809615,0.0006341444809616625,0.00022062110555451042,1440.190652819277,0.0016817805320294274,0.063,1.149180062704847e-06
1449640,eclipsing_binary,3.50180229367037,3.4971421839983763,0.004660109671993595,0.001330774635797374,1440.4438425292876,0.012421392551637381,0.117,0.0005199158316127258
14091633,eclipsing_binary,5.52927430958881,5.526680235654048,0.0025940739347616315,0.0004691526933766002,1440.9390628829146,0.013662070992180135,0.063,2.9749910184389842e-05
77228304,eclipsing_binary,0.336826,0.6733777826006445,0.3365517826006445,0.9991858781704633,1410.956490764212,0.013253824551154338,0.037,0.003460722526591349
9804616,eclipsing_binary,0.516834685451029,0.5169050737149808,7.038826395189268e-05,0.0001361910605718472,1411.0651101643832,0.019536900323398887,0.037,0.0068142028554313986
176831592,eclipsing_binary,2.53405,1.2670579420233525,1.2669920579766476,0.4999870002472909,1411.5359344392957,0.0022942330497919827,0.063,2.812470928514634e-06
20178111,eclipsing_binary,1.734422,1.7328602549416778,0.0015617450583220727,0.0009004412180669253,1468.633072265989,0.0015833130283020554,0.063,2.9716791167443945e-06
172464366,eclipsing_binary,2.921685,2.9247590921783386,0.003074092178338539,0.0010521641375913348,1470.035982493239,0.011830563286370988,0.117,0.00027736807800767644
365639282,eclipsing_binary,10.8717,14.357614215419282,3.4859142154192817,0.320641133899876,1468.9520951253926,0.00596042444973914,0.14300000000000002,6.481763674713324e-05
427348923,eclipsing_binary,4.728681,4.73907504789046,0.010394047890460278,0.002198086081607171,1468.403812462794,0.0013834548469614438,0.14300000000000002,4.241488312884316e-06
427352241,eclipsing_binary,1.2667147,1.265641145498115,0.0010735545018851766,0.0008475108892990478,1468.8166305601283,0.0010254192826468663,0.063,1.1591795613374536e-06
108645766,eclipsing_binary,2.974175,2.9749206839694917,0.0007456839694919282,0.0002507196010631278,1492.9023819206263,0.008062383252054774,0.09,8.494548222608474e-05
219164808,eclipsing_binary,1.6773063,1.6767990795986807,0.0005072204013192305,0.0003024017743922088,1438.0529615984638,0.0024360449533698913,0.063,6.000875522856664e-06
274138511,eclipsing_binary,2.774207,2.7727679641467313,0.0014390358532687664,0.0005187197109908404,1492.5023793769144,0.0005521059813377262,0.09,3.878352553638071e-07
318937509,eclipsing_binary,1.04855,1.0481975414637346,0.0003524585362655319,0.00033613898837969757,1492.653035193784,0.026479772323826256,0.037,0.0037492953890893425
308307606,eclipsing_binary,9.88502437905873,14.661755438761777,4.776731059703046,0.48322906211768946,1412.7179645123902,0.008379454266809538,0.063,6.257319764081955e-05
200593988,eclipsing_binary,7.678746159140782,7.704153408108212,0.025407248967430185,0.003308775735109486,1470.8366568213219,0.0047316266464678975,0.09,2.5020473101807175e-05
311183180,eclipsing_binary,13.24981,13.241280756174856,0.008529243825144306,0.0006437257458895113,1439.5895964443287,0.016019842126455224,0.09,2.9421460401431902e-05
59003115,eclipsing_binary,2.294185,2.293953823072187,0.00023117692781315924,0.00010076647167214468,1439.0725292399638,0.000542516212621057,0.117,1.095673032517769e-06
1133072,eclipsing_binary,0.846542,0.8468194649486458,0.0002774649486457781,0.00032776276740643473,1518.3643126783275,0.002422219519036494,0.117,9.43098706413106e-05
126733133,eclipsing_binary,1.4687098110902312,1.4686773964208004,3.2414669430824716e-05,2.207016606416153e-05,1518.9204534820412,0.0010766875103026244,0.037,6.15951588521659e-07
289535142,eclipsing_binary,2.3382708901841,2.3365545509190753,0.001716339265024569,0.0007340207125828077,1518.8011030230164,0.01159401921896481,0.09,0.0008114353658343559
386435344,eclipsing_binary,19.3721050588841,8.287881872732315,11.084223186151783,0.572174430835462,1520.102206677777,0.0009943399319836978,0.09,1.4390464683903757e-07
180987952,eclipsing_binary,1.3891700475342974,1.3885537892769342,0.0006162582573632225,0.0004436161422117098,2256.2607707876846,0.0005722113342160421,0.063,2.5371274952505855e-07
287474726,eclipsing_binary,3.74420073543415,3.7442372366784635,3.650124431331392e-05,9.748741291532678e-06,2230.0510880378647,0.0006148157256231507,0.09,1.5944937195692616e-07
74482749,eclipsing_binary,1.2622657765960106,0.6135062700446362,0.6487595065513744,0.513964268524259,2256.037095799392,0.0012178724577031803,0.25,6.875390575254151e-06
131979339,eclipsing_binary,22.6384642,14.67825052960882,7.960213670391182,0.35162339636057033,2239.479883186301,0.0035277047781159623,0.117,4.5583295411011444e-07
412961700,eclipsing_binary,2.51838455597415,2.5204288430091846,0.0020442870350345643,0.0008117453826442335,2230.3373911118774,0.0004502529822910802,0.063,1.0857276812110352e-08
146261607,eclipsing_binary,8.4915117,8.469398032642019,0.02211366735798137,0.002604208548400324,1497.841221782606,0.03431794226744937,0.197,0.0007415300785942773
128463355,eclipsing_binary,13.9086,14.065813473729419,0.15721347372941885,0.011303328424817656,2240.20450979075,0.0221286959455922,0.09,5.5646439431586126e-05
287329267,eclipsing_binary,7.643442319371688,0.7353489217923608,6.908093397579327,0.903793488448434,2036.523383707354,0.0003871316282702767,0.01,5.127802489577273e-08
144956678,eclipsing_binary,1.51360034493789,1.513702789427363,0.00010244448947283047,6.768265468189639e-05,2230.464616347556,0.0007129603746522211,0.09,8.084241971699291e-07
81429971,eclipsing_binary,3.0432421,3.04420759393943,0.0009654939394301287,0.00031725834084318457,2231.290746782218,0.0011131123836404322,0.14300000000000002,1.7638877212226648e-06
134396419,eclipsing_binary,4.3652608,4.373138424210552,0.00787762421055227,0.001804617082798872,2229.64293249564,0.0007380965372231458,0.063,2.822394006180051e-07
175176327,eclipsing_binary,11.09987454798298,11.131463190099094,0.03158864211611423,0.0028458557778794336,2235.3718923388747,0.002780080887586366,0.063,1.1565071930370528e-06
145027461,eclipsing_binary,1.07242,1.0734147400662386,0.0009947400662386752,0.0009275657543114407,2229.628403275743,0.0005896667536763802,0.09,1.0790568251405293e-06
122262940,eclipsing_binary,2.0034063,2.0032503169952918,0.00015598300470820448,7.785889697372144e-05,1519.9451025432277,0.0017897690378657536,0.117,4.512865383419874e-06
153651591,eclipsing_binary,2.14563244308398,2.147258968490173,0.0016265254061926804,0.0007580633912557866,2230.7653190393908,0.0012018169794955477,0.09,1.6939668335941458e-06
80275202,eclipsing_binary,3.6649528,1.133127090379423,2.531825709620577,0.6908208230186694,2229.070352098828,0.002684723171373094,0.01,2.8676626543224586e-06
154459165,eclipsing_binary,3.1471655,3.1435349192946322,0.003630580705367592,0.0011536033632065402,2231.504669838022,0.0007701321144572035,0.14300000000000002,9.412625213282151e-07
267527924,eclipsing_binary,1.8080364,1.8088604779380157,0.0008240779380157548,0.00045578614347352453,2230.530524889029,0.0007555860686523999,0.117,1.2553276715663705e-06
101395259,eclipsing_binary,7.57467495428118,7.600640677822389,0.02596572354120852,0.0034279653843803264,1523.922363734868,0.003175722295507357,0.117,3.620806496193277e-06
97158538,eclipsing_binary,2.59507471269952,2.594566291059839,0.0005084216396813446,0.00019591791989389786,2203.761453106321,0.00046053687895102356,0.037,3.39202384693321e-08
349790953,eclipsing_binary,1.5521101,1.5511408397914672,0.0009692602085327184,0.0006244790292471639,1325.9378500919606,0.003808950982599813,0.09,2.056142425508073e-05
432008938,eclipsing_binary,9.653456,6.427345890256003,3.2261101097439973,0.33419224262730335,1496.847142301887,0.012660373283769647,0.197,0.0003798691968160047
63303499,eclipsing_binary,1.92713275821747,0.9629842255816196,0.9641485326358504,0.5003020827312665,2202.2939205543503,0.0003834622412128835,0.197,6.942610880793041e-07
157568289,eclipsing_binary,1.8361503,1.8401401095237686,0.003989809523768706,0.0021729209878781196,2203.1994319448495,0.00242394103316662,0.17,2.0451609789410472e-05
238197709,eclipsing_binary,13.725252177625,13.782052430450939,0.05680025282593881,0.004138375899463252,1635.7074603640576,0.002317042044148277,0.14300000000000002,2.6360790988232854e-06
78672342,eclipsing_binary,2.979535783062748,2.9725992323273593,0.006936550735388458,0.002328064249075131,1468.3515717391701,0.0010461103590575155,0.09,8.484596727666343e-07
349373192,eclipsing_binary,0.76983,0.7658968995710423,0.00393310042895767,0.005109050607221945,1599.3197775015246,0.00020417961445930863,0.25,3.201152002299899e-07
33153766,eclipsing_binary,0.68831,0.6884191972430019,0.00010919724300195721,0.00015864544028411213,1544.6053416623265,0.0005282911390031837,0.063,2.0326123865120414e-07
54085154,eclipsing_binary,1.0014437,1.0013568262199277,8.687378007232738e-05,8.674854120339204e-05,1544.2955593882775,0.00025229290326149174,0.063,3.010894268951066e-08
115242351,false_positive,5.67483267319457,12.090305908253885,6.4154732350593155,1.1305131982768775,2100.3119248512676,0.006768671027398365,0.063,2.663566912603523e-05
9032368,false_positive,1.632,12.245893214590287,10.613893214590288,6.503611038351893,2100.0852859727484,0.008268804228677732,0.25,0.00010204531914474632
398733009,false_positive,0.8185671730978292,0.8186003698243515,3.319672652224437e-05,4.055467604034609e-05,1411.5615276320077,0.035391600175801514,0.037,0.013763881402325663
431999925,false_positive,1.445433,1.4443504489372825,0.001082551062717485,0.0007489458610101506,1492.9228946686992,0.0070827411114542035,0.09,0.0006031180551492002
403693875,false_positive,3.524869262768182,3.5221177070096368,0.0027515557585453543,0.0007806121457067822,1469.7117800160768,0.017316968654028334,0.117,0.0011359309562398493
438490744,false_positive,1.665878,1.6657751367512443,0.0001028632487556358,6.174716801328536e-05,1468.497020808597,0.04013006620099857,0.117,0.01806527744910086
302895996,false_positive,0.567995,0.5686846108025466,0.0006896108025465919,0.0012141142132353134,1468.824236106675,0.003733493398661427,0.063,0.00017073937016210162
237751146,false_positive,1.66976904090466,1.6715848961570525,0.0018158552523925842,0.00108748887295741,1469.9031062708175,0.01192652799450658,0.09,0.0009911928677512054
53593457,false_positive,0.530893,0.5310897245699323,0.00019672456993236054,0.0003705540851590821,1468.3314149650535,0.01758304348613178,0.063,0.006919027745094602
32830028,false_positive,0.516278,0.5152167693628991,0.0010612306371009517,0.002055541078839214,1468.3743881153719,0.022790296225418637,0.197,0.05993275044628349
311183180,false_positive,10.043245,13.241280756174856,3.198035756174855,0.3184265400450606,1439.5895964443287,0.016019842126455224,0.09,2.9421460401431902e-05
37575651,false_positive,9.59719766745206,9.5866657414369,0.010531926015159954,0.0010973959670412888,1521.9137025410937,0.0011189878592749152,0.117,1.0078265672127623e-07
294090620,false_positive,8.0442389870715,8.039952387873523,0.004286599197977026,0.0005328781510427948,2236.099248543621,0.0032850375240817773,0.197,1.3955817619185577e-06
270841724,false_positive,18.90372,9.431073677158903,9.472646322841097,0.5010995890142839,2259.3462647877905,0.006148104598650193,0.223,1.506789592948229e-05
196286587,false_positive,10.4137962,10.385921569583516,0.02787463041648408,0.0026767021248681705,2235.561632015725,0.001278311189669189,0.14300000000000002,5.596995677560326e-07
146208651,false_positive,6.519778102722013,6.523482783089059,0.003704680367046187,0.0005682218487619203,2992.690778192116,0.0008095325085910967,0.09,2.461775429426945e-07
145982812,false_positive,0.82967,0.8291835327324711,0.00048646726752887837,0.0005863382640433888,2256.2585233563827,0.0004712401542453471,0.09,7.80038541697982e-07
118021229,false_positive,0.88501,0.8842232753244186,0.000786724675581385,0.0008889443911157897,2229.9025930940734,0.0008054136022419458,0.063,1.2636044936070719e-06
141227133,false_positive,2.42232,2.423703069512779,0.0013830695127787784,0.0005709689524004997,2257.531034327908,0.004375180554582595,0.09,1.8721932198837097e-05
365781372,false_positive,1.13889,1.1394609286681927,0.0005709286681927495,0.0005013027317763344,2174.3777833802988,0.0037068163863885843,0.09,2.251346755052008e-05
348755723,false_positive,4.503645,4.508699613424436,0.0050546134244360275,0.0011223383336022327,1522.3036121547536,0.009613292733515126,0.09,0.00030499315766701436
146463781,false_positive,0.417921,0.8351677480693978,0.41724674806939777,0.9983866521888055,1492.412989549769,0.021181414945317875,0.09,0.00534663751235902
82362447,false_positive,2.819817,2.818468477458931,0.001348522541069208,0.00047823051675665765,1520.3867067664348,0.06386547348814865,0.14300000000000002,0.045027869988302056
48476907,false_positive,4.7192734,4.714037092510045,0.005236307489954406,0.0011095579861837219,1548.4334002530645,0.001254320070012503,0.037,1.842192092084001e-07
147660201,false_positive,0.579398,0.5796524316115228,0.0002544316115228318,0.00043913097995304057,1544.5046780066673,0.0008274536688518138,0.063,3.835952115029209e-06
308050066,false_positive,11.1755425,11.172655164757177,0.0028873352428231414,0.0002583619759687855,1552.076856667511,0.004630895874275693,0.197,1.2142782755616873e-05
219239945,false_positive,13.697384,6.865399535799081,6.831984464200919,0.49878023892744183,1389.3434784367123,0.0006228166646764627,0.17,3.9597527907219823e-07
119081096,false_positive,0.83707,0.8354737489378632,0.0015962510621367887,0.0019069505084841037,1518.1197818621201,0.0007039509815577091,0.117,8.42959068662246e-06
174143743,false_positive,0.46132,8.576607513537736,8.115287513537735,17.59144956545941,1526.444364190578,0.0015452656083137484,0.037,2.659802448329952e-07
304042899,false_positive,12.4458741183019,12.464263495335489,0.018389377033589227,0.001477548049963585,1573.7781944192845,0.0033265017568433167,0.223,2.9718302015547285e-06
380886535,false_positive,8.90662508791763,8.918880538551083,0.012255450633452014,0.0013759926473246602,2122.2511204415796,0.002111777296228,0.09,5.056043457737623e-06
229141709,false_positive,14.20489,7.103451727932927,7.101438272067074,0.49992912807259143,2092.6333960108304,0.053732515632390426,0.14300000000000002,0.00419357267554058
271596418,false_positive,0.556109,0.5585657638751861,0.0024567638751861187,0.004417773988887284,1325.7312431950118,9.75771168838875e-05,0.25,2.481350225879439e-07
37084932,false_positive,6.58454,6.591262123810291,0.006722123810291691,0.0010208949767624908,2202.7963310359614,0.003167814905349338,0.117,3.6756821402396652e-06
237808867,false_positive,0.56708,0.5671015915821537,2.1591582153646094e-05,3.807501966855839e-05,2201.7715356583367,0.000887272306223592,0.063,1.922803612334581e-06
438295981,false_positive,3.96643,3.9674165901448806,0.0009865901448806724,0.0002487350450860528,2202.9828907004357,0.0005453828569026742,0.063,9.45753407667385e-08
284288080,false_positive,1.83485,1.8350981149210575,0.000248114921057363,0.00013522354473518978,2202.225449459782,0.0005244206064426838,0.117,1.1275938824652539e-06
250484865,false_positive,0.76189,0.7623393227267352,0.0004493227267352573,0.0005897475051979384,2202.400418420561,0.00018354524070959342,0.117,6.248568760465313e-08
124543547,false_positive,0.0,12.290389379813039,12.290389379813039,inf,2203.8778848253023,0.0021617667921999956,0.197,3.1229785545449445e-06
294869729,false_positive,1.1140067,0.554740399349937,0.559266300650063,0.5020313617952773,2036.2866687498436,0.0005959748149668243,0.01,5.911316996510329e-07
271722899,false_positive,19.2998,10.008301591937025,9.291498408062976,0.48142977689214267,2045.5878151935844,0.002297870880193132,0.01,4.285366171180864e-07
278199349,false_positive,9.46516,9.46333276367822,0.0018272363217786136,0.00019304864595829483,2043.267920678288,0.0018050241447606194,0.063,1.9675001097355694e-06
261258875,false_positive,2.5852,2.912426307425308,0.3272263074253079,0.1265767860998406,2062.797434068575,0.00044184511944113695,0.01,1.330162878721445e-08
189013222,false_positive,1.3228701,14.24885035840529,12.925980258405291,9.771163667850146,2185.7129817298182,0.0054466903910623575,0.17,6.227648548125477e-06
279999655,false_positive,1.54104,1.5403535927048018,0.0006864072951981992,0.00044541822094053317,2229.306260627065,0.006139665486807553,0.037,4.272211786468234e-05
265077027,false_positive,4.79586,4.789200585702803,0.006659414297197408,0.001388575625059407,2229.9775398196007,0.0041980927519180596,0.063,1.2942755667782615e-05
141776043,false_positive,4.06269,4.05957562640947,0.0031143735905301284,0.0007665791853501321,2232.72836343506,0.0030322187092050143,0.09,1.252612805641422e-05
179155220,false_positive,0.60274,0.6021333247474487,0.0006066752525513142,0.0010065289387651626,2201.795824166866,0.004240685058001722,0.117,0.0001513144389672006
179159972,false_positive,1.37101,1.3728375701769042,0.0018275701769041586,0.001333010099783487,2202.3557438235302,0.0007612724598576988,0.117,1.7965543429718166e-06
453209605,false_positive,2.80944,2.8092357088065913,0.00020429119340859003,7.271598375782719e-05,2230.033982028004,0.0021757707393295824,0.117,8.347845530955498e-06
268371979,false_positive,2.78102,2.783960415521102,0.0029404155211021354,0.001057315488958057,2204.360719328523,0.0015500123668947161,0.09,3.5660821046201974e-06
5772442,false_positive,1.10578,1.1046598263606984,0.0011201736393016137,0.0010130167296402664,2230.0874633246967,0.00041644171169293216,0.063,3.586857658056873e-07
33091633,false_positive,7.52118,7.516647955830738,0.004532044169262228,0.0006025708956921956,2202.706113920037,0.007415631031397494,0.14300000000000002,4.290435695988321e-05
425220920,false_positive,8.76905,8.791946944985083,0.022896944985083323,0.0026111089553695465,1494.4999430562375,0.0034234515701502813,0.117,4.592416312618436e-06
113553629,false_positive,4.30438,4.3050185633748175,0.0006385633748173802,0.0001483519983870802,2232.0062941176375,0.0005588688915062823,0.14300000000000002,3.250835225087088e-07
108835813,false_positive,4.76516,0.8042398154089441,3.960920184591056,0.8312250133449991,2229.287164902875,0.00011026966248477887,0.25,1.03297993299281e-07
93963408,false_positive,2.39672202661878,2.398074008068553,0.0013519814497731097,0.0005640960590162567,2229.9089007886373,0.00044054061153336974,0.09,2.485436532879929e-07
317951248,false_positive,3.4438,3.4443094418861357,0.0005094418861357752,0.0001479301603274799,2203.029822227142,0.0013092210307263565,0.09,1.5826950696116778e-06
142918609,false_positive,14.5378,14.530904500838723,0.0068954991612777405,0.00047431517569905627,2236.2742905804985,0.004613235488992,0.17,7.4594351623553654e-06
182943944,false_positive,1.10422,1.103589344093523,0.0006306559064770401,0.0005711324794669903,2230.0182939590723,0.0021287387690723026,0.09,1.5786247480128107e-05
291555748,false_positive,4.95912,4.95134632710253,0.0077736728974704405,0.0015675508754517818,2201.973637400561,0.004550680140384153,0.063,1.749411262664941e-05
140706664,false_positive,3.28892,13.690592273447718,10.40167227344772,3.162640706811877,2266.3711113543163,0.0025983858916095704,0.037,2.4162774710631805e-07
143994283,false_positive,1.90879,1.4389574916708443,0.4698325083291557,0.24614153905309422,2229.779842934335,0.0005737465373531767,0.01,1.2641985535996237e-07
447283466,false_positive,1.01606,1.014763419295053,0.0012965807049469813,0.0012760867517144473,1544.4949166436531,0.00019185706993492382,0.14300000000000002,2.8653806486963722e-08
370745311,false_positive,0.62627,0.6261850168131862,8.49831868138251e-05,0.00013569736186281494,2281.8987025106953,0.0008953686008029026,0.037,1.8001323850308953e-06
384549882,false_positive,0.30412,0.6079589744704579,0.3038389744704579,0.9990759386770284,2256.132002371432,0.0007396498848060969,0.037,3.72838332250221e-07
253990973,false_positive,0.540933,0.5408699115676202,6.308843237978756e-05,0.00011662892147417067,1657.5008835503784,0.00035824276294424184,0.063,3.6229450661412984e-07
426077080,false_positive,9.30992,2.1565757558945955,7.153344244105405,0.7683572194074069,2361.8174078747115,0.00038017977872547535,0.01,1.8336971910652353e-08
129319156,false_positive,4.73703,0.6091765133011233,4.127853486698877,0.8714011705011108,2333.9344184017577,0.00031553525326556063,0.037,2.33389472310428e-07
361034196,false_positive,2.19296,2.1943860880613313,0.0014260880613314875,0.0006503028150679846,1631.1559598190786,0.0036966816944224287,0.197,2.1920825021392153e-05
387079085,false_positive,1.1923,1.1927580939209594,0.0004580939209595236,0.00038421028345175177,2334.6856663764265,0.0006547471254598604,0.037,2.026525999206368e-07
382331352,false_positive,11.47606,1.49872581454656,9.97733418545344,0.8694041496344076,2335.2002894900534,0.000662651047427954,0.01,6.372676105638435e-08
375225453,false_positive,0.920952632017001,3.018573711035372,2.0976210790183707,2.277664459706597,2284.404019272111,0.0007473230044450085,0.01,7.314946407144148e-08
295599256,false_positive,7.14386,7.138699543821657,0.0051604561783431535,0.000722362445280724,4077.359250506674,0.007622574160923339,0.063,1.583783633950691e-05
446549905,false_positive,2.4545635,2.4558058066473403,0.0012423066473403743,0.0005061212094697792,2037.5229000997865,0.0009434041798765127,0.09,9.596827167276188e-07
369864738,false_positive,2.78186,3.1877275275263397,0.4058675275263397,0.1458978983580553,2036.3632905866752,0.0005220063643399495,0.01,2.103178413223349e-08
290348382,false_positive,6.4410082,10.944795267184444,4.503787067184445,0.6992363504807283,1657.562206305622,0.04046819526975983,0.25,10519.340640941029
90919952,false_positive,4.13812,4.1430387233707044,0.004918723370704647,0.001188637200154816,1656.0132541239532,0.004727194767502168,0.14300000000000002,1531.4913516053957
425721385,false_positive,13.5499,0.9613574063612071,12.588542593638792,0.9290505903098025,2036.6936167264264,0.00036569004020305004,0.01,3.195717387107428e-08
